id,489
photo,18987.jpg
web_name,Snodgrass
team_code,21
status,a
code,18987
first_name,Robert
second_name,Snodgrass
squad_number,11
news,
now_cost,50
news_added,2018-11-10T19:01:15Z
chance_of_playing_this_round,100
chance_of_playing_next_round,100
value_form,0.7
value_season,15.0
cost_change_start,-5
cost_change_event,0
cost_change_start_fall,5
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,2
selected_by_percent,1.2
form,3.6
transfers_out,274442
transfers_in,327447
transfers_out_event,236
transfers_in_event,1932
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,75
event_points,6
points_per_game,2.8
ep_this,3.6
ep_next,4.1
special,False
minutes,1752
goals_scored,2
assists,5
clean_sheets,4
goals_conceded,25
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,8
red_cards,0
saves,0
bonus,9
bps,305
influence,402.8
creativity,766.3
threat,307.0
ict_index,147.4
ea_index,0
element_type,3
team,19
