id,328
photo,58376.jpg
web_name,McCarthy
team_code,20
status,a
code,58376
first_name,Alex
second_name,McCarthy
squad_number,1
news,
now_cost,44
news_added,2018-10-11T09:01:15Z
chance_of_playing_this_round,100
chance_of_playing_next_round,100
value_form,0.2
value_season,16.6
cost_change_start,-1
cost_change_event,0
cost_change_start_fall,1
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,1
selected_by_percent,2.5
form,1.0
transfers_out,229927
transfers_in,264504
transfers_out_event,733
transfers_in_event,29
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,73
event_points,0
points_per_game,2.9
ep_this,0.0
ep_next,-0.5
special,False
minutes,2250
goals_scored,0
assists,0
clean_sheets,4
goals_conceded,44
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,1
red_cards,0
saves,78
bonus,6
bps,414
influence,585.2
creativity,0.0
threat,0.0
ict_index,58.6
ea_index,0
element_type,1
team,16
