id,323
photo,153127.jpg
web_name,Hayden
team_code,4
status,a
code,153127
first_name,Isaac
second_name,Hayden
squad_number,14
news,
now_cost,44
news_added,2019-01-18T15:01:19Z
chance_of_playing_this_round,100
chance_of_playing_next_round,100
value_form,1.1
value_season,10.7
cost_change_start,-1
cost_change_event,0
cost_change_start_fall,1
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,1
selected_by_percent,2.4
form,4.8
transfers_out,30255
transfers_in,161762
transfers_out_event,652
transfers_in_event,1680
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,47
event_points,1
points_per_game,2.9
ep_this,4.8
ep_next,4.8
special,False
minutes,1106
goals_scored,1
assists,3
clean_sheets,5
goals_conceded,14
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,1
red_cards,1
saves,0
bonus,4
bps,200
influence,270.2
creativity,183.4
threat,135.0
ict_index,58.9
ea_index,0
element_type,3
team,15
