id,143
photo,40784.jpg
web_name,Sakho
team_code,31
status,i
code,40784
first_name,Mamadou
second_name,Sakho
squad_number,12
news,Knock - Unknown return date
now_cost,49
news_added,2019-02-23T20:01:19Z
chance_of_playing_this_round,0
chance_of_playing_next_round,0
value_form,0.5
value_season,18.0
cost_change_start,-1
cost_change_event,0
cost_change_start_fall,1
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,0
selected_by_percent,1.7
form,2.4
transfers_out,129093
transfers_in,119361
transfers_out_event,1248
transfers_in_event,9
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,88
event_points,0
points_per_game,3.3
ep_this,0.0
ep_next,0.0
special,False
minutes,2416
goals_scored,0
assists,0
clean_sheets,9
goals_conceded,35
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,2
red_cards,0
saves,0
bonus,13
bps,533
influence,540.6
creativity,78.2
threat,47.0
ict_index,66.6
ea_index,0
element_type,2
team,7
