id,187
photo,92259.jpg
web_name,Kebano
team_code,54
status,a
code,92259
first_name,Neeskens
second_name,Kebano
squad_number,7
news,
now_cost,43
news_added,2019-01-06T17:01:16Z
chance_of_playing_this_round,100
chance_of_playing_next_round,100
value_form,0.0
value_season,0.9
cost_change_start,-2
cost_change_event,0
cost_change_start_fall,2
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,0
selected_by_percent,0.0
form,0.0
transfers_out,6087
transfers_in,2344
transfers_out_event,4
transfers_in_event,8
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,4
event_points,0
points_per_game,1.0
ep_this,-1.0
ep_next,-0.5
special,False
minutes,58
goals_scored,0
assists,0
clean_sheets,0
goals_conceded,2
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,0
red_cards,0
saves,0
bonus,0
bps,14
influence,8.4
creativity,6.7
threat,4.0
ict_index,2.0
ea_index,0
element_type,3
team,9
