id,575
photo,19520.jpg
web_name,Babel
team_code,54
status,a
code,19520
first_name,Ryan
second_name,Babel
squad_number,12
news,
now_cost,55
news_added,None
chance_of_playing_this_round,None
chance_of_playing_next_round,None
value_form,0.4
value_season,3.6
cost_change_start,0
cost_change_event,0
cost_change_start_fall,0
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,0
selected_by_percent,0.4
form,2.4
transfers_out,17291
transfers_in,38813
transfers_out_event,244
transfers_in_event,79
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,20
event_points,0
points_per_game,3.3
ep_this,1.4
ep_next,1.9
special,False
minutes,487
goals_scored,1
assists,2
clean_sheets,0
goals_conceded,13
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,2
red_cards,0
saves,0
bonus,0
bps,72
influence,86.2
creativity,113.8
threat,182.0
ict_index,38.2
ea_index,0
element_type,3
team,9
