id,180
photo,82514.jpg
web_name,Ream
team_code,54
status,a
code,82514
first_name,Tim
second_name,Ream
squad_number,13
news,
now_cost,42
news_added,2018-08-10T15:01:13Z
chance_of_playing_this_round,100
chance_of_playing_next_round,100
value_form,0.2
value_season,6.2
cost_change_start,-3
cost_change_event,0
cost_change_start_fall,3
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,2
selected_by_percent,0.2
form,0.8
transfers_out,23523
transfers_in,9355
transfers_out_event,30
transfers_in_event,6
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,26
event_points,0
points_per_game,1.4
ep_this,-0.2
ep_next,0.3
special,False
minutes,1345
goals_scored,0
assists,0
clean_sheets,2
goals_conceded,38
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,0
red_cards,0
saves,0
bonus,3
bps,204
influence,200.8
creativity,41.7
threat,2.0
ict_index,24.6
ea_index,0
element_type,2
team,9
