id,124
photo,47431.jpg
web_name,Willian
team_code,8
status,a
code,47431
first_name,Willian
second_name,Borges Da Silva
squad_number,22
news,
now_cost,71
news_added,2019-01-02T21:31:16Z
chance_of_playing_this_round,100
chance_of_playing_next_round,100
value_form,0.3
value_season,12.3
cost_change_start,-4
cost_change_event,0
cost_change_start_fall,4
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,0
selected_by_percent,3.9
form,1.8
transfers_out,753018
transfers_in,466737
transfers_out_event,423
transfers_in_event,284
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,87
event_points,0
points_per_game,3.5
ep_this,2.8
ep_next,2.3
special,False
minutes,1646
goals_scored,3
assists,5
clean_sheets,10
goals_conceded,20
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,1
red_cards,0
saves,0
bonus,3
bps,389
influence,447.4
creativity,918.8
threat,586.0
ict_index,195.3
ea_index,0
element_type,3
team,6
