id,355
photo,39194.jpg
web_name,Vertonghen
team_code,6
status,a
code,39194
first_name,Jan
second_name,Vertonghen
squad_number,5
news,
now_cost,59
news_added,2019-02-27T22:01:22Z
chance_of_playing_this_round,75
chance_of_playing_next_round,100
value_form,0.4
value_season,7.8
cost_change_start,-1
cost_change_event,0
cost_change_start_fall,1
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,0
selected_by_percent,4.0
form,2.4
transfers_out,548184
transfers_in,202205
transfers_out_event,225
transfers_in_event,155
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,46
event_points,2
points_per_game,2.9
ep_this,2.2
ep_next,3.9
special,False
minutes,1377
goals_scored,1
assists,0
clean_sheets,3
goals_conceded,18
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,1
red_cards,1
saves,0
bonus,6
bps,280
influence,342.6
creativity,86.9
threat,95.0
ict_index,52.3
ea_index,0
element_type,2
team,17
