id,588
photo,159039.jpg
web_name,Barreca
team_code,4
status,a
code,159039
first_name,Antonio
second_name,Barreca
squad_number,23
news,
now_cost,43
news_added,None
chance_of_playing_this_round,None
chance_of_playing_next_round,None
value_form,0.0
value_season,0.2
cost_change_start,-2
cost_change_event,0
cost_change_start_fall,2
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,0
selected_by_percent,0.0
form,0.2
transfers_out,426
transfers_in,796
transfers_out_event,15
transfers_in_event,2
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,1
event_points,0
points_per_game,1.0
ep_this,0.2
ep_next,0.2
special,False
minutes,4
goals_scored,0
assists,0
clean_sheets,0
goals_conceded,0
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,0
red_cards,0
saves,0
bonus,0
bps,3
influence,0.2
creativity,0.0
threat,0.0
ict_index,0.0
ea_index,0
element_type,2
team,15
