id,476
photo,165210.jpg
web_name,Jahanbakhsh
team_code,36
status,a
code,165210
first_name,Alireza
second_name,Jahanbakhsh
squad_number,16
news,
now_cost,67
news_added,2018-12-20T15:31:16Z
chance_of_playing_this_round,100
chance_of_playing_next_round,100
value_form,0.1
value_season,2.8
cost_change_start,-3
cost_change_event,0
cost_change_start_fall,3
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,0
selected_by_percent,0.6
form,1.0
transfers_out,48312
transfers_in,2227
transfers_out_event,7
transfers_in_event,8
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,19
event_points,3
points_per_game,1.6
ep_this,1.0
ep_next,1.0
special,False
minutes,538
goals_scored,0
assists,0
clean_sheets,4
goals_conceded,5
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,2
red_cards,0
saves,0
bonus,0
bps,35
influence,51.6
creativity,64.7
threat,101.0
ict_index,21.6
ea_index,0
element_type,3
team,3
