id,320
photo,104953.jpg
web_name,Atsu
team_code,4
status,a
code,104953
first_name,Christian
second_name,Atsu
squad_number,30
news,
now_cost,51
news_added,2018-07-05T14:31:07Z
chance_of_playing_this_round,100
chance_of_playing_next_round,100
value_form,0.3
value_season,7.1
cost_change_start,-4
cost_change_event,0
cost_change_start_fall,4
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,0
selected_by_percent,0.1
form,1.6
transfers_out,11019
transfers_in,5020
transfers_out_event,25
transfers_in_event,3
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,36
event_points,1
points_per_game,1.7
ep_this,1.6
ep_next,1.6
special,False
minutes,1189
goals_scored,0
assists,0
clean_sheets,5
goals_conceded,13
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,2
red_cards,0
saves,0
bonus,0
bps,112
influence,163.2
creativity,222.8
threat,237.0
ict_index,62.3
ea_index,0
element_type,3
team,15
