id,504
photo,175946.jpg
web_name,Camarasa
team_code,97
status,a
code,175946
first_name,Víctor
second_name,Camarasa
squad_number,21
news,
now_cost,46
news_added,2019-02-25T12:01:21Z
chance_of_playing_this_round,100
chance_of_playing_next_round,100
value_form,0.3
value_season,16.3
cost_change_start,1
cost_change_event,0
cost_change_start_fall,-1
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,1
selected_by_percent,2.1
form,1.2
transfers_out,249983
transfers_in,365429
transfers_out_event,755
transfers_in_event,295
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,75
event_points,2
points_per_game,3.1
ep_this,0.7
ep_next,0.7
special,False
minutes,1979
goals_scored,3
assists,3
clean_sheets,6
goals_conceded,45
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,5
red_cards,0
saves,0
bonus,4
bps,296
influence,389.4
creativity,631.4
threat,237.0
ict_index,125.9
ea_index,0
element_type,3
team,5
